Source,Target
4383871,110420
4383871,109811
4383871,117131
4383871,131497
4383871,123176
4383871,129991
4383871,112342
4383871,128780
4383871,106605
4383871,131055
4383871,113015
4383871,122177
4383871,122565
4383871,126558
4383871,114225
4383871,116352
4383871,107876
4383871,107044
4383871,109908
4383871,108218
4383871,130066
4383871,115378
4383871,108272
4383871,109703
4383871,112679
4383871,115275
4383871,123296
4383871,116159
4383871,125827
4383871,123011
4383871,120934
4383871,127780
4383871,119597
4383871,123025
4383871,116559
4383871,114891
4383871,120763
4383871,116747
4383871,116972
4383871,123784
4383871,114912
4383871,116443
4383871,115711
4383871,107925
4383871,110467
4383871,107408
4383871,120539
4383871,121294
4383871,126948
4383871,125402
4383871,123935
4383871,126285
4383871,115128
4383871,120928
4383871,124404
4383871,115521
4383871,127808
4383871,119302
4383871,115287
4383871,122346
4383871,106976
4383871,129285
4383871,126482
4383871,113202
4383871,121871
4383871,117127
4383871,115291
4383871,123508
4383871,128407
4383871,116244
4383871,125232
4383871,114003
4383871,116596
4383871,127987
4383871,123510
4383871,117173
4383871,115563
4383871,113560
4383871,121515
4383871,129168
4383871,111759
4383871,113374
4383871,116158
4383871,123201
4383871,114533
4383871,123525
4383871,123837
4383871,114304
4383871,113637
4383871,114590
4383871,127012
4383871,108169
4383871,106635
4383871,111806
4383871,114091
4383871,107413
4383871,569104
4383871,126303
4383871,127154
4383871,123307
4383871,111215
4383871,118084
4383871,111799
4383871,114903
4383871,116860
4383871,125875
4383871,107203
4383871,115810
4383871,120325
4383871,126016
4383871,117262
4383871,112680
4383871,114428
4383871,109081
4383871,121833
4383871,126317
4383871,120154
4383871,127028
4383871,114527
4383871,128772
4383871,108806
4383871,109121
4383871,107707
4383871,118146
4383871,117039
4383871,122269
4383871,117390
4383871,108267
4383871,107204
4383871,118970
4383871,122511
4383871,121698
4383871,115597
4383871,116396
4383871,107019
4383871,119288
4383871,132762
4383871,119999
4383871,115707
4383871,111217
4383871,129147
4383871,122517
4383871,116229
4383871,111761
4383871,117479
4383871,121668
4383871,122734
4383871,122558
4383871,122071
4383871,121608
4383871,114321
4383871,114281
4383871,121126
4383871,115947
4383871,127415
4383871,106628
4383871,125714
4383871,111745
4383871,119522
4383871,119408
4383871,115267
4383871,111810
4383871,121403
4383871,109802
4383871,114632
4383871,126493
4383871,130309
4383871,112591
4383871,122779
4383871,112712
4383871,121275
4383871,123056
4383871,116152
4383871,120216
4383871,110916
4383871,127558
4383871,119286
4383871,114776
4383871,113650
4383871,115767
4383871,108438
4383871,119732
4383871,127817
4383871,116145
4383871,110915
4383871,115539
4383871,116167
4383871,108964
4383871,113624
4383871,115571
4383871,934747
4383871,129039
4383871,109350
4383871,110149
4383871,115522
4383871,112722
4383871,122110
4383871,119659
4383871,106869
4383871,114894
4383871,108432
4383871,117191
4383871,114325
4383871,128278
4383871,125493
4383871,117501
4383871,120115
4383871,117620
4383871,129054
4383871,114940
4383871,126125
4383871,120202
4383871,112341
4383871,114305
4383871,107234
4383871,122956
4383871,114223
4383871,107398
4383871,127058
4383871,111777
4383871,107903
4383871,121570
4383871,113695
4383871,115804
4383871,120644
4383871,129556
4383873,109707
4383873,107603
4383873,112900
4383873,114800
4383873,108534
4383873,112898
4383873,112903
4383873,109708
4383873,111344
4383873,111091
4383873,107188
4383873,117565
4383873,110297
4383873,608999
4383873,110976
4383873,109180
4383873,117712
4383873,113636
4383873,111611
4383873,119343
4383873,118160
4383873,110230
4383873,110896
4383873,112276
4383873,108535
4383873,109882
4383873,4383873
4383874,122271
4383874,109535
4383874,4383874
4383848,4383848
4383851,115859
4383940,115859
4383940,116331
4383940,123583
4383940,127028
4383851,127028
4383851,123583
4383851,116331
4383851,110320
4383851,120247
4383851,128769
4383851,109541
4383851,115108
4383851,112884
4383940,117520
4383940,115330
4383940,114856
4383940,107600
4383940,116130
4383853,107271
4383853,108017
4383853,111975
4383853,120462
4383853,122601
4383853,122472
4383853,114665
4383853,109350
4383853,124671
4383853,123856
4383853,125021
4383853,123589
4383853,128394
4383853,112703
4383853,118859
4383853,114776
4383853,119601
4383942,107271
4383942,108017
4383942,111975
4383942,120462
4383942,122601
4383942,122472
4383942,114665
4383942,109350
4383942,124671
4383942,123856
4383942,125021
4383942,123589
4383942,128394
4383942,112703
4383942,118859
4383942,114776
4383942,119601
4383853,114908
4383853,115060
4383853,119636
121864,4383848
106924,4383848
119076,4383848
115615,4383848
119638,4383848
108806,4383848
123844,4383848
122662,4383848
115577,4383848
116159,4383848
110403,4383848
118056,4383848
4383848,107450
4383848,108137
4383848,114369
4383848,109433
4383848,112895
4383848,112404
4383848,107876
4383848,108983
4383848,115321
4383848,107434
4383848,112411
4383848,114651
4383848,109180
4383848,109389
4383848,106616
4383848,107398
4383848,107672
4383848,107513
4383848,131566
4383848,109894
4383848,108276
4383848,107478
4383848,109882
4383845,756078
4383845,115377
4383845,115402
4383845,115419
4383845,115432
4383845,115435
4383845,115501
4383845,115551
4383845,115560
4383845,115571
4383845,115611
4383845,115688
4383845,115692
4383845,115693
4383845,115696
4383845,115732
4383845,107477
4383845,115801
4383845,115809
4383845,115895
4383845,115896
4383845,107494
4383845,115938
4383845,115954
4383845,116016
4383845,116056
4383845,116103
4383845,116136
4383845,116164
4383845,116167
4383845,116190
4383845,116192
4383845,106623
4383845,116211
4383845,116242
4383845,116262
4383845,116263
4383845,116397
4383845,116421
4383845,116459
4383845,116460
4383845,125383
4383845,125402
4383845,125534
4383845,107587
4383845,125631
4383845,107619
4383845,125712
4383845,107623
4383845,107647
4383845,126171
4383845,106640
4383845,126190
4383845,107707
4383845,107722
4383845,126369
4383845,107754
4383845,107764
4383845,126493
4383845,107908
4383845,107925
4383845,127558
4383845,127604
4383845,127612
4383845,127702
4383845,107967
4383845,127757
4383845,107984
4383845,107997
4383845,127870
4383845,108017
4383845,108063
4383845,108082
4383845,108119
4383845,128218
4383845,108285
4383845,108288
4383845,128285
4383845,106537
4383845,108325
4383845,128394
4383845,108354
4383845,108366
4383845,108409
4383845,106713
4383845,108477
4383845,108489
4383845,106726
4383845,106728
4383845,116530
4383845,116572
4383845,116586
4383845,116596
4383845,116604
4383845,116653
4383845,116671
4383845,116681
4383845,116710
4383845,116758
4383845,116769
4383845,116799
4383845,116806
4383845,116830
4383845,116844
4383845,116860
4383845,116920
4383845,116926
4383845,116927
4383845,116935
4383845,117032
4383845,117052
4383845,117063
4383845,117068
4383845,117076
4383845,117127
4383845,117132
4383845,117173
4383845,117178
4383845,117179
4383845,117188
4383845,117270
4383845,128927
4383845,128972
4383845,129039
4383845,129179
4383845,117339
4383845,117370
4383845,117409
4383845,117416
4383845,117479
4383845,117491
4383845,117531
4383845,117541
4383845,117543
4383845,117666
4383845,117762
4383845,106764
4383845,117958
4383845,118096
4383845,108996
4383845,109006
4383845,109008
4383845,129608
4383845,129627
4383845,129991
4383845,130066
4383845,118784
4383845,118848
4383845,118864
4383845,106788
4383845,118992
4383845,109280
4383845,109405
4383845,109406
4383845,109512
4383845,109535
4383845,109542
4383845,109544
4383845,109545
4383845,109561
4383845,109569
4383845,109681
4383845,131497
4383845,109703
4383845,106848
4383845,109882
4383845,109894
4383845,109898
4383845,109899
4383845,109908
4383845,109914
4383845,109915
4383845,131930
4383845,106870
4383845,109984
4383845,106873
4383845,106555
4383845,106877
4383845,110092
4383845,106885
4383845,110122
4383845,110180
4383845,134447
4383845,134476
4383845,110187
4383845,106893
4383845,110219
4383845,110220
4383845,106908
4383845,110342
4383845,110356
4383845,110382
4383845,110415
4383845,110503
4383845,137301
4383845,110784
4383845,110785
4383845,110799
4383845,110800
4383845,110807
4383845,110809
4383845,106966
4383845,110897
4383845,110925
4383845,106978
4383845,106980
4383845,138922
4383845,106987
4383845,111058
4383845,111082
4383845,111085
4383845,119111
4383845,119131
4383845,106997
4383845,119254
4383845,119256
4383845,119266
4383845,119298
4383845,119315
4383845,119328
4383845,119349
4383845,119425
4383845,119435
4383845,119455
4383845,119503
4383845,119506
4383845,119536
4383845,119555
4383845,119570
4383845,119605
4383845,111186
4383845,119649
4383845,119661
4383845,119672
4383845,119707
4383845,119719
4383845,111328
4383845,119782
4383845,107019
4383845,111443
4383845,119995
4383845,119999
4383845,120150
4383845,120154
4383845,120177
4383845,120213
4383845,120216
4383845,120232
4383845,120247
4383845,120249
4383845,120254
4383845,120271
4383845,120294
4383845,120358
4383845,107031
4383845,120435
4383845,120447
4383845,120462
4383845,120515
4383845,120528
4383845,120544
4383845,120622
4383845,120644
4383845,120649
4383845,120736
4383845,120764
4383845,120766
4383845,120798
4383845,120831
4383845,120888
4383845,120954
4383845,121001
4383845,121033
4383845,121072
4383845,121073
4383845,121074
4383845,121077
4383845,121084
4383845,121186
4383845,121211
4383845,121219
4383845,111666
4383845,121318
4383845,111673
4383845,111680
4383845,111683
4383845,121384
4383845,121393
4383845,121400
4383845,121403
4383845,121430
4383845,121449
4383845,121458
4383845,121463
4383845,121515
4383845,121517
4383845,121546
4383845,121556
4383845,121608
4383845,121640
4383845,121666
4383845,121690
4383845,111736
4383845,111737
4383845,121790
4383845,121810
4383845,111799
4383845,111800
4383845,111812
4383845,111816
4383845,121919
4383845,121924
4383845,112049
4383845,112050
4383845,112052
4383845,112053
4383845,112056
4383845,112057
4383845,112062
4383845,112064
4383845,112073
4383845,112074
4383845,112075
4383845,112076
4383845,112085
4383845,112099
4383845,112100
4383845,112102
4383845,112108
4383845,112117
4383845,112143
4383845,112152
4383845,112225
4383845,112290
4383845,122055
4383845,122105
4383845,112368
4383845,122262
4383845,122269
4383845,122288
4383845,122357
4383845,122362
4383845,112401
4383845,112413
4383845,112424
4383845,575849
4383845,112447
4383845,112449
4383845,112454
4383845,122441
4383845,112508
4383845,107130
4383845,112516
4383845,112529
4383845,112592
4383845,112598
4383845,112599
4383845,112612
4383845,112662
4383845,112680
4383845,112731
4383845,112895
4383845,113117
4383845,113159
4383845,113202
4383845,113262
4383845,113283
4383845,107203
4383845,113357
4383845,113624
4383845,113637
4383845,107243
4383845,122558
4383845,122562
4383845,113649
4383845,122779
4383845,123007
4383845,113702
4383845,123047
4383845,123253
4383845,123309
4383845,123333
4383845,113759
4383845,123505
4383845,123510
4383845,123519
4383845,123589
4383845,123619
4383845,107269
4383845,113885
4383845,113919
4383845,123784
4383845,123856
4383845,123891
4383845,123907
4383845,123924
4383845,124037
4383845,124043
4383845,114033
4383845,124189
4383845,124223
4383845,124267
4383845,124362
4383845,114096
4383845,124535
4383845,124551
4383845,114130
4383845,124573
4383845,114255
4383845,124579
4383845,114268
4383845,114290
4383845,114299
4383845,114331
4383845,114398
4383845,114447
4383845,114469
4383845,124728
4383845,114544
4383845,124789
4383845,124836
4383845,124862
4383845,114617
4383845,114621
4383845,124888
4383845,114625
4383845,114632
4383845,114650
4383845,114651
4383845,114675
4383845,114693
4383845,114732
4383845,125021
4383845,114752
4383845,114755
4383845,114810
4383845,114821
4383845,114840
4383845,107387
4383845,114899
4383845,114900
4383845,114902
4383845,114903
4383845,114913
4383845,114926
4383845,114978
4383845,114990
4383845,115003
4383845,115044
4383845,115060
4383845,115121
4383845,115254
4383845,115273
4383845,115275
4383845,107433
4383846,115325
4383846,939591
4383846,111004
4383846,115369
4383846,115377
4383846,115378
4383846,115389
4383846,115400
4383846,115402
4383846,115412
4383846,115419
4383846,115464
4383846,115468
4383846,115491
4383846,115501
4383846,115506
4383846,115507
4383846,115521
4383846,115522
4383846,115531
4383846,115551
4383846,115560
4383846,115563
4383846,115571
4383846,115597
4383846,115608
4383846,115611
4383846,115671
4383846,115688
4383846,115692
4383846,115693
4383846,115696
4383846,115703
4383846,115716
4383846,115732
4383846,115741
4383846,115742
4383846,115746
4383846,115747
4383846,115756
4383846,115760
4383846,115799
4383846,115801
4383846,115803
4383846,115807
4383846,115809
4383846,115853
4383846,115870
4383846,115895
4383846,115896
4383846,107494
4383846,115921
4383846,115939
4383846,115947
4383846,115952
4383846,115954
4383846,115964
4383846,116001
4383846,116016
4383846,116068
4383846,116078
4383846,116092
4383846,116096
4383846,116114
4383846,116115
4383846,116136
4383846,116140
4383846,116145
4383846,116148
4383846,116158
4383846,116167
4383846,116177
4383846,116185
4383846,116190
4383846,116192
4383846,106623
4383846,116194
4383846,116211
4383846,116223
4383846,107529
4383846,116242
4383846,116254
4383846,116262
4383846,116263
4383846,116272
4383846,116352
4383846,116364
4383846,116367
4383846,116390
4383846,116396
4383846,116397
4383846,116421
4383846,125210
4383846,125230
4383846,116459
4383846,116460
4383846,125383
4383846,125384
4383846,125386
4383846,125424
4383846,106628
4383846,125491
4383846,125493
4383846,125534
4383846,107587
4383846,107600
4383846,125631
4383846,125645
4383846,107612
4383846,107619
4383846,125712
4383846,125714
4383846,107623
4383846,107647
4383846,125874
4383846,125981
4383846,107667
4383846,126171
4383846,106640
4383846,126190
4383846,107707
4383846,107709
4383846,126285
4383846,107747
4383846,107754
4383846,107764
4383846,107765
4383846,126482
4383846,126493
4383846,126848
4383846,107850
4383846,127154
4383846,127449
4383846,107905
4383846,107908
4383846,107915
4383846,107925
4383846,127558
4383846,127600
4383846,127604
4383846,127612
4383846,127702
4383846,107967
4383846,107973
4383846,127757
4383846,107975
4383846,107984
4383846,106671
4383846,127882
4383846,108009
4383846,108010
4383846,108013
4383846,108017
4383846,108025
4383846,108063
4383846,108064
4383846,108072
4383846,108082
4383846,108119
4383846,106689
4383846,108169
4383846,108218
4383846,108227
4383846,108237
4383846,108238
4383846,128154
4383846,108285
4383846,108287
4383846,108288
4383846,108289
4383846,108307
4383846,108309
4383846,128285
4383846,108325
4383846,128393
4383846,128394
4383846,108344
4383846,108362
4383846,108366
4383846,108369
4383846,108399
4383846,106718
4383846,108477
4383846,108478
4383846,108489
4383846,128772
4383846,106723
4383846,128790
4383846,106726
4383846,106728
4383846,108564
4383846,116496
4383846,116500
4383846,116530
4383846,116535
4383846,116545
4383846,116568
4383846,116572
4383846,116575
4383846,116586
4383846,116590
4383846,116596
4383846,116604
4383846,106540
4383846,116653
4383846,116667
4383846,116671
